,ISSUE_DATE,ADDRESS,CITY,ZIPCODE,LATITUDE,LONGITUDE,DISTRICT,NEIGHBORHOOD,geometry,index_right,FID,OBJECTID,NH_CODE,NH_NAME,SHAPE_AREA,SHAPE_LEN,Shape__Are,Shape__Len
13234,2024-05-31 04:00:00,2529 TALBOTT AVE,LOUISVILLE,40205,38.22440619,-85.68094571,8.0,HIGHLANDS DOUGLASS,POINT (-85.68094571 38.22440619),36.0,37.0,37.0,37.0,HIGHLANDS DOUGLASS,17964144.5664,21338.6133251,2708966.01171875,8280.21130875887
13235,2024-05-31 04:00:00,2806 THISTLEWOOD DR,LOUISVILLE,40206,38.26172277,-85.6963658,4.0,CLIFTON HEIGHTS,POINT (-85.6963658 38.26172277),4.0,5.0,5.0,23.0,CLIFTON HEIGHTS,17858635.5349,19464.9334526,2695641.2109375,7556.79225326745
13236,2024-05-31 04:00:00,4402 HALE AVE,LOUISVILLE,40211,38.24175159,-85.826899,5.0,CHICKASAW,POINT (-85.826899 38.24175159),14.0,15.0,15.0,21.0,CHICKASAW,33929100.7113,26018.4352139,5118623.98046875,10101.9420361886
13237,2024-05-31 04:00:00,4206 HEWITT AVE,HOUSTON ACRES,40220,38.21277837,-85.61433167,26.0,,POINT (-85.61433167 38.21277837),,,,,,,,,
13238,2024-05-31 04:00:00,126 S PETERSON AVE,LOUISVILLE,40206,38.25293512,-85.69825303,9.0,CRESCENT HILL,POINT (-85.69825303 38.25293512),6.0,7.0,7.0,25.0,CRESCENT HILL,53000666.3014,35485.1338797,7998139.43359375,13773.826310504
13239,2024-05-31 04:00:00,8901 PROSPECT ST,LYNDON,40242,38.26957251,-85.58764257,7.0,,POINT (-85.58764257 38.26957251),,,,,,,,,
13240,2024-05-31 04:00:00,2216 PLANTATION DR,LOUISVILLE,40216,38.21718801,-85.800689,3.0,,POINT (-85.800689 38.21718801),,,,,,,,,
13241,2024-05-31 04:00:00,17607 FOX SPRING WAY,LOUISVILLE,40245,38.25650444,-85.42338945,19.0,,POINT (-85.42338945 38.25650444),,,,,,,,,
13242,2024-05-30 04:00:00,"1906 FARNSLEY RD, 1",SHIVELY,40216,38.20150686,-85.8127024,3.0,,POINT (-85.8127024 38.20150686),,,,,,,,,
13243,2024-05-30 04:00:00,"4206 FOREMAN LN, 4",LOUISVILLE,40219,38.12807091,-85.683522,24.0,,POINT (-85.683522 38.12807091),,,,,,,,,
13244,2024-05-30 04:00:00,617 W OAK ST,LOUISVILLE,40203,38.2355756,-85.76452312,6.0,LIMERICK,POINT (-85.76452312 38.2355756),25.0,26.0,26.0,45.0,LIMERICK,6326751.14863,12941.9751015,954319.65234375,5031.01839551509
13245,2024-05-30 04:00:00,15415 SHELBYVILLE RD,LOUISVILLE,40245,38.23669168,-85.47736167,19.0,,POINT (-85.47736167 38.23669168),,,,,,,,,
13246,2024-05-30 04:00:00,2807 TAYLORSVILLE RD,LOUISVILLE,40205,38.22453869,-85.6681733,8.0,BOWMAN,POINT (-85.6681733 38.22453869),26.0,27.0,27.0,10.0,BOWMAN,35329001.3923,46240.3586181,5327751.07421875,17954.7960153949
13247,2024-05-30 04:00:00,4113 MIMOSA VIEW DR,LOUISVILLE,40299,38.18411582,-85.56220693,20.0,,POINT (-85.56220693 38.18411582),,,,,,,,,
13248,2024-05-30 04:00:00,10505 FARMERS WAY,LOUISVILLE,40291,38.10711264,-85.59529311,22.0,,POINT (-85.59529311 38.10711264),,,,,,,,,
13249,2024-05-30 04:00:00,3674 PARTHENIA AVE,LOUISVILLE,40215,38.19216808,-85.79266205,15.0,JACOBS,POINT (-85.79266205 38.19216808),73.0,74.0,74.0,42.0,JACOBS,19626688.5778,18136.1811959,2956695.69140625,7034.94806851568
13250,2024-05-30 04:00:00,1419 CENTRAL AVE,LOUISVILLE,40208,38.21194716,-85.78014007,6.0,TAYLOR BERRY,POINT (-85.78014007 38.21194716),53.0,54.0,54.0,69.0,TAYLOR BERRY,28828779.992,27984.0394528,4344772.78125,10863.9016493254
13251,2024-05-30 04:00:00,58 INDIAN HILLS TRL,INDIAN HILLS,40207,38.27968297,-85.67316225,16.0,,POINT (-85.67316225 38.27968297),,,,,,,,,
13252,2024-05-30 04:00:00,"550 S 5TH ST, 202",LOUISVILLE,40202,38.24964418,-85.75981061,4.0,CENTRAL BUSINESS DISTRICT,POINT (-85.75981061 38.24964418),7.0,8.0,8.0,17.0,CENTRAL BUSINESS DISTRICT,33029827.6262,27923.7528072,4984184.98046875,10844.9806632446
13253,2024-05-30 04:00:00,"550 S 5TH ST, 303",LOUISVILLE,40202,38.24970154,-85.75986839,4.0,CENTRAL BUSINESS DISTRICT,POINT (-85.75986839 38.24970154),7.0,8.0,8.0,17.0,CENTRAL BUSINESS DISTRICT,33029827.6262,27923.7528072,4984184.98046875,10844.9806632446
13254,2024-05-30 04:00:00,"550 S 5TH ST, 201",LOUISVILLE,40202,38.24963933,-85.75973432,4.0,CENTRAL BUSINESS DISTRICT,POINT (-85.75973432 38.24963933),7.0,8.0,8.0,17.0,CENTRAL BUSINESS DISTRICT,33029827.6262,27923.7528072,4984184.98046875,10844.9806632446
13255,2024-05-30 04:00:00,"3012 POPLAR LEVEL RD, 2",LOUISVILLE,40217,38.21298287,-85.72252166,10.0,AUDUBON,POINT (-85.72252166 38.21298287),57.0,58.0,58.0,3.0,AUDUBON,17327246.4621,22516.1622417,2611728.84375,8742.41704030239
13256,2024-05-30 04:00:00,2704 SHANNON DR,LOUISVILLE,40220,38.21544192,-85.66164125,8.0,BON AIR,POINT (-85.66164125 38.21544192),56.0,57.0,57.0,8.0,BON AIR,34359676.2104,50385.1224371,5178866.9140625,19561.0219454097
13257,2024-05-30 04:00:00,11641 REALITY TRL,HERITAGE CREEK,40229,38.09233501,-85.60844675,23.0,,POINT (-85.60844675 38.09233501),,,,,,,,,
13258,2024-05-29 04:00:00,4000 BROWNSBORO RD,DRUID HILLS,40207,38.26597259,-85.66199052,9.0,,POINT (-85.66199052 38.26597259),,,,,,,,,
13259,2024-05-29 04:00:00,5141 DIXIE HWY,LOUISVILLE,40216,38.16493841,-85.82981364,12.0,,POINT (-85.82981364 38.16493841),,,,,,,,,
13260,2024-05-29 04:00:00,636 MAYLAWN AVE,LOUISVILLE,40217,38.20985964,-85.74387884,15.0,SAINT JOSEPH,POINT (-85.74387884 38.20985964),52.0,53.0,53.0,60.0,SAINT JOSEPH,16870756.5832,20421.7931986,2542919.70703125,7931.60766477006
13261,2024-05-29 04:00:00,634 MAYLAWN AVE,LOUISVILLE,40217,38.20979172,-85.74399535,15.0,SAINT JOSEPH,POINT (-85.74399535 38.20979172),52.0,53.0,53.0,60.0,SAINT JOSEPH,16870756.5832,20421.7931986,2542919.70703125,7931.60766477006
13262,2024-05-29 04:00:00,6609 MOROCCO DR,LOUISVILLE,40214,38.16560429,-85.79619154,15.0,IROQUOIS PARK,POINT (-85.79619154 38.16560429),86.0,87.0,87.0,41.0,IROQUOIS PARK,38241372.1839,26250.9881759,5756227.72265625,10188.4029152793
13263,2024-05-29 04:00:00,5004 DUNVEGAN RD,LOUISVILLE,40222,38.29843882,-85.63559471,16.0,,POINT (-85.63559471 38.29843882),,,,,,,,,
13264,2024-05-29 04:00:00,1710 COLUMBIA ST,LOUISVILLE,40203,38.26093436,-85.77829519,5.0,PORTLAND,POINT (-85.77829519 38.26093436),1.0,2.0,2.0,53.0,PORTLAND,70098295.0941,43851.3346581,10582289.578125,17022.1730714797
13265,2024-05-29 04:00:00,1124 WILLOW AVE,LOUISVILLE,40204,38.24007511,-85.71520987,8.0,CHEROKEE TRIANGLE,POINT (-85.71520987 38.24007511),17.0,18.0,18.0,20.0,CHEROKEE TRIANGLE,27288229.1448,24982.7382953,4116574.99609375,9701.0128805024
13266,2024-05-29 04:00:00,4120 DIENES WAY,LOUISVILLE,40216,38.20029397,-85.83187384,1.0,,POINT (-85.83187384 38.20029397),,,,,,,,,
13267,2024-05-29 04:00:00,2203 LAUDERDALE RD,LOUISVILLE,40205,38.22914814,-85.69325574,8.0,HIGHLANDS DOUGLASS,POINT (-85.69325574 38.22914814),36.0,37.0,37.0,37.0,HIGHLANDS DOUGLASS,17964144.5664,21338.6133251,2708966.01171875,8280.21130875887
13268,2024-05-29 04:00:00,3141 BROWNSBORO RD,LOUISVILLE,40206,38.26223775,-85.68191546,9.0,BROWNSBORO ZORN,POINT (-85.68191546 38.26223775),3.0,4.0,4.0,12.0,BROWNSBORO ZORN,21977318.7267,28060.1414367,3317621.734375,10894.6674796575
13269,2024-05-29 04:00:00,8113 PINA WAY,LOUISVILLE,40219,38.1322026,-85.66858978,24.0,,POINT (-85.66858978 38.1322026),,,,,,,,,
13270,2024-05-29 04:00:00,3431 PARK ROW DR,SHIVELY,40216,38.19840995,-85.8119467,3.0,,POINT (-85.8119467 38.19840995),,,,,,,,,
13271,2024-05-29 04:00:00,10702 TALL TREE CT,LOUISVILLE,40241,38.30560553,-85.55233211,17.0,,POINT (-85.55233211 38.30560553),,,,,,,,,
13272,2024-05-29 04:00:00,2326 OSAGE AVE,LOUISVILLE,40210,38.23952063,-85.79417352,4.0,CALIFORNIA,POINT (-85.79417352 38.23952063),16.0,17.0,17.0,14.0,CALIFORNIA,34280997.7634,24635.7794746,5171558.58984375,9562.54636869943
13273,2024-05-29 04:00:00,537 N 35TH ST,LOUISVILLE,40212,38.2734812,-85.80419242,5.0,PORTLAND,POINT (-85.80419242 38.2734812),1.0,2.0,2.0,53.0,PORTLAND,70098295.0941,43851.3346581,10582289.578125,17022.1730714797
13274,2024-05-29 04:00:00,2317 HOWARD ST,LOUISVILLE,40211,38.24607147,-85.79111933,4.0,CALIFORNIA,POINT (-85.79111933 38.24607147),16.0,17.0,17.0,14.0,CALIFORNIA,34280997.7634,24635.7794746,5171558.58984375,9562.54636869943
13275,2024-05-29 04:00:00,901 S 17TH ST,LOUISVILLE,40210,38.24404067,-85.78153748,4.0,CALIFORNIA,POINT (-85.78153748 38.24404067),16.0,17.0,17.0,14.0,CALIFORNIA,34280997.7634,24635.7794746,5171558.58984375,9562.54636869943
13276,2024-05-29 04:00:00,2200 HOMEWOOD DR,ANCHORAGE,40223,38.27735277,-85.53678849,17.0,,POINT (-85.53678849 38.27735277),,,,,,,,,
13277,2024-05-28 04:00:00,9801 3RD STREET RD,LOUISVILLE,40272,38.11453333,-85.83535973,25.0,,POINT (-85.83535973 38.11453333),,,,,,,,,
13278,2024-05-28 04:00:00,3900 BRECKENRIDGE LN,LOUISVILLE,40218,38.19149539,-85.62707363,2.0,,POINT (-85.62707363 38.19149539),,,,,,,,,
13279,2024-05-28 04:00:00,"7064 WILDWOOD CIR, 129",LOUISVILLE,40291,38.17613106,-85.62557668,2.0,,POINT (-85.62557668 38.17613106),,,,,,,,,
13280,2024-05-28 04:00:00,4625 SHELBYVILLE RD,ST MATTHEWS,40207,38.25095588,-85.6258616,7.0,,POINT (-85.6258616 38.25095588),,,,,,,,,
13281,2024-05-28 04:00:00,"1448 GARDINER LN, 202",WATTERSON PARK,40213,38.19796869,-85.69304284,10.0,,POINT (-85.69304284 38.19796869),,,,,,,,,
13282,2024-05-28 04:00:00,1225 S 15TH ST,LOUISVILLE,40210,38.23535262,-85.77830365,6.0,PARK HILL,POINT (-85.77830365 38.23535262),29.0,30.0,30.0,49.0,PARK HILL,27999518.5955,23853.7955754,4222750.15625,9254.97217601144
13283,2024-05-28 04:00:00,301 WILLOW BROOK RD,WOODLAND HILLS,40243,38.24024279,-85.53263463,19.0,,POINT (-85.53263463 38.24024279),,,,,,,,,
13284,2024-05-28 04:00:00,7325 KEISLER WAY,LOUISVILLE,40222,38.28198466,-85.61733997,7.0,,POINT (-85.61733997 38.28198466),,,,,,,,,
13285,2024-05-28 04:00:00,3021 RADIANCE RD,LOUISVILLE,40220,38.2188162,-85.65082046,26.0,BON AIR,POINT (-85.65082046 38.2188162),56.0,57.0,57.0,8.0,BON AIR,34359676.2104,50385.1224371,5178866.9140625,19561.0219454097
13286,2024-05-28 04:00:00,1214 PAYNE ST,LOUISVILLE,40204,38.24729822,-85.72658804,9.0,IRISH HILL,POINT (-85.72658804 38.24729822),10.0,11.0,11.0,39.0,IRISH HILL,11140517.7247,24365.0362039,1680962.49609375,9459.94482947965
13287,2024-05-28 04:00:00,4517 S 2ND ST,LOUISVILLE,40214,38.18796397,-85.76368942,21.0,BEECHMONT,POINT (-85.76368942 38.18796397),78.0,79.0,79.0,6.0,BEECHMONT,40279693.3847,29071.6030981,6066389.4921875,11283.411717426
13288,2024-05-28 04:00:00,6611 MOROCCO DR,LOUISVILLE,40214,38.16541162,-85.79618483,15.0,IROQUOIS PARK,POINT (-85.79618483 38.16541162),86.0,87.0,87.0,41.0,IROQUOIS PARK,38241372.1839,26250.9881759,5756227.72265625,10188.4029152793
13289,2024-05-28 04:00:00,4205 RUDY LN,ST MATTHEWS,40207,38.26422745,-85.64353952,7.0,,POINT (-85.64353952 38.26422745),,,,,,,,,
13290,2024-05-28 04:00:00,7018 CATALPA SPRINGS DR,LOUISVILLE,40228,38.12451848,-85.6301399,23.0,,POINT (-85.6301399 38.12451848),,,,,,,,,
13291,2024-05-28 04:00:00,2241 DUNDEE RD,LOUISVILLE,40205,38.22305332,-85.69269907,8.0,BELKNAP,POINT (-85.69269907 38.22305332),49.0,50.0,50.0,7.0,BELKNAP,22028825.0551,21828.6029666,3321011.640625,8470.05997307152
13292,2024-05-28 04:00:00,5016 SOUTHSIDE DR,LOUISVILLE,40214,38.17310873,-85.76493872,21.0,SOUTHSIDE,POINT (-85.76493872 38.17310873),83.0,84.0,84.0,67.0,SOUTHSIDE,25638034.4241,28565.2760312,3860205.3984375,11092.7095503978
13293,2024-05-28 04:00:00,1804 S 22ND ST,LOUISVILLE,40210,38.2249293,-85.79478163,1.0,ALGONQUIN,POINT (-85.79478163 38.2249293),38.0,39.0,39.0,1.0,ALGONQUIN,33219618.2833,32962.9248289,5008709.046875,12793.4276295068
13294,2024-05-28 04:00:00,8111 RED CEDAR WAY,LOUISVILLE,40219,38.13305521,-85.66374596,24.0,,POINT (-85.66374596 38.13305521),,,,,,,,,
13295,2024-05-28 04:00:00,2621 ALIA CIR,LOUISVILLE,40222,38.28539818,-85.62096217,7.0,,POINT (-85.62096217 38.28539818),,,,,,,,,
13296,2024-05-28 04:00:00,11801 SHELBYVILLE RD,MIDDLETOWN,40243,38.24782309,-85.53796743,19.0,,POINT (-85.53796743 38.24782309),,,,,,,,,
13297,2024-05-28 04:00:00,6508 TURNBRIDGE PL,PROSPECT,40059,38.35343465,-85.62223349,16.0,,POINT (-85.62223349 38.35343465),,,,,,,,,
13298,2024-05-28 04:00:00,2006 W MARKET ST,LOUISVILLE,40203,38.25799678,-85.78369229,5.0,RUSSELL,POINT (-85.78369229 38.25799678),8.0,9.0,9.0,58.0,RUSSELL,39120816.5583,30140.1113728,5903448.6171875,11696.3609495239
13299,2024-05-27 04:00:00,2901 S WINCHESTER ACRES RD,LOUISVILLE,40223,38.28512187,-85.51912483,17.0,,POINT (-85.51912483 38.28512187),,,,,,,,,
13300,2024-05-27 04:00:00,4809 SADDLE BEND WAY,LOUISVILLE,40299,38.17365923,-85.52489282,20.0,,POINT (-85.52489282 38.17365923),,,,,,,,,
13301,2024-05-27 04:00:00,7204 AUSTINWOOD RD,LOUISVILLE,40214,38.14684776,-85.79678438,25.0,,POINT (-85.79678438 38.14684776),,,,,,,,,
13302,2024-05-27 04:00:00,416 JARVIS LN,LOUISVILLE,40207,38.26682245,-85.68357037,9.0,BROWNSBORO ZORN,POINT (-85.68357037 38.26682245),3.0,4.0,4.0,12.0,BROWNSBORO ZORN,21977318.7267,28060.1414367,3317621.734375,10894.6674796575
13303,2024-05-24 04:00:00,2420 CHAMBERLAIN CROSSING DR,LOUISVILLE,40245,38.29171304,-85.51368646,19.0,,POINT (-85.51368646 38.29171304),,,,,,,,,
13304,2024-05-24 04:00:00,"4205 SPRINGHURST BLVD, 202",LOUISVILLE,40241,38.30550952,-85.57350054,17.0,,POINT (-85.57350054 38.30550952),,,,,,,,,
13305,2024-05-24 04:00:00,5205 MONACO DR,LOUISVILLE,40219,38.14116844,-85.66378672,24.0,,POINT (-85.66378672 38.14116844),,,,,,,,,
13306,2024-05-24 04:00:00,1460 S 2ND ST,LOUISVILLE,40208,38.2265094,-85.75878017,6.0,OLD LOUISVILLE,POINT (-85.75878017 38.2265094),21.0,22.0,22.0,47.0,OLD LOUISVILLE,33395328.9862,31463.9283131,5036488.3671875,12223.3713536377
13307,2024-05-24 04:00:00,5312 SILVER WING BLVD,LOUISVILLE,40241,38.31565703,-85.55655332,17.0,,POINT (-85.55655332 38.31565703),,,,,,,,,
13308,2024-05-24 04:00:00,5340 HALSEY CT,LOUISVILLE,40214,38.17021878,-85.77187928,21.0,IROQUOIS,POINT (-85.77187928 38.17021878),87.0,88.0,88.0,40.0,IROQUOIS,11842680.5471,13812.6910067,1782853.48828125,5360.83816734473
13309,2024-05-24 04:00:00,6314 MERCURY DR,LOUISVILLE,40291,38.15771484,-85.61044389,24.0,,POINT (-85.61044389 38.15771484),,,,,,,,,
13310,2024-05-24 04:00:00,2105 NORTHFIELD DR,NORTHFIELD,40222,38.28426412,-85.63681715,16.0,,POINT (-85.63681715 38.28426412),,,,,,,,,
13311,2024-05-24 04:00:00,12001 EDENWOOD DR,MIDDLETOWN,40243,38.22815768,-85.53502587,19.0,,POINT (-85.53502587 38.22815768),,,,,,,,,
13312,2024-05-23 04:00:00,"5309 ROLLING ROCK CT, 304",LOUISVILLE,40241,38.32155256,-85.55529252,17.0,,POINT (-85.55529252 38.32155256),,,,,,,,,
13313,2024-05-23 04:00:00,"339 IDLEWYLDE DR, 4",LOUISVILLE,40206,38.26040326,-85.70116348,4.0,CLIFTON HEIGHTS,POINT (-85.70116348 38.26040326),4.0,5.0,5.0,23.0,CLIFTON HEIGHTS,17858635.5349,19464.9334526,2695641.2109375,7556.79225326745
13314,2024-05-23 04:00:00,"3603 BROWNSBORO RD, 4",LOUISVILLE,40207,38.26450571,-85.67186347,16.0,,POINT (-85.67186347 38.26450571),,,,,,,,,
13315,2024-05-23 04:00:00,1625 S 28TH ST,LOUISVILLE,40211,38.22894185,-85.80118579,1.0,PARK DUVALLE,POINT (-85.80118579 38.22894185),33.0,34.0,34.0,48.0,PARK DUVALLE,25371006.2933,22847.021966,3825948.40234375,8870.67181936136
13316,2024-05-23 04:00:00,4116 ORCHARD WAY,LOUISVILLE,40216,38.20039987,-85.82999893,1.0,,POINT (-85.82999893 38.20039987),,,,,,,,,
13317,2024-05-23 04:00:00,12106 PREAKNESS CT,LOUISVILLE,40299,38.17071781,-85.54658247,20.0,,POINT (-85.54658247 38.17071781),,,,,,,,,
13318,2024-05-23 04:00:00,"11312 FRENCHRONE DR, 102",LOUISVILLE,40272,38.09235364,-85.88198032,14.0,,POINT (-85.88198032 38.09235364),,,,,,,,,
13319,2024-05-23 04:00:00,17307 POLO FIELDS LN,LOUISVILLE,40245,38.25661388,-85.4318561,19.0,,POINT (-85.4318561 38.25661388),,,,,,,,,
13320,2024-05-23 04:00:00,7613 PARKRIDGE TRCE,LOUISVILLE,40214,38.14036547,-85.7951121,25.0,,POINT (-85.7951121 38.14036547),,,,,,,,,
13321,2024-05-23 04:00:00,111 E AMHERST AVE,LOUISVILLE,40214,38.17530465,-85.76251693,21.0,SOUTHSIDE,POINT (-85.76251693 38.17530465),83.0,84.0,84.0,67.0,SOUTHSIDE,25638034.4241,28565.2760312,3860205.3984375,11092.7095503978
13322,2024-05-23 04:00:00,1712 FRASER DR,LOUISVILLE,40205,38.20974965,-85.69000541,8.0,HAYFIELD DUNDEE,POINT (-85.69000541 38.20974965),60.0,61.0,61.0,33.0,HAYFIELD DUNDEE,16435765.2403,16322.3177488,2477163.3515625,6337.23248303272
13323,2024-05-23 04:00:00,135 INDIAN HILLS TRL,INDIAN HILLS,40207,38.2692691,-85.66397885,16.0,,POINT (-85.66397885 38.2692691),,,,,,,,,
13324,2024-05-23 04:00:00,8036 WATTERSON TRL,LOUISVILLE,40291,38.18090673,-85.61712365,2.0,,POINT (-85.61712365 38.18090673),,,,,,,,,
13325,2024-05-23 04:00:00,1715 GRIFFIN GATE RD,LOUISVILLE,40205,38.20363337,-85.6991146,10.0,POPLAR LEVEL,POINT (-85.6991146 38.20363337),46.0,47.0,47.0,52.0,POPLAR LEVEL,33808981.0956,35940.9911517,5095783.77734375,13957.1709072282
13326,2024-05-23 04:00:00,2308 STRATHMOOR BLVD,STRATHMOOR VILLAGE,40205,38.22200079,-85.67847406,8.0,,POINT (-85.67847406 38.22200079),50.0,51.0,51.0,0.0,,4924481.04285,11567.9474474,742459.4296875,4488.34187869979
13327,2024-05-22 04:00:00,3607 FERN VALLEY RD,LOUISVILLE,40219,38.15847668,-85.6956648,2.0,,POINT (-85.6956648 38.15847668),,,,,,,,,
13328,2024-05-22 04:00:00,"5310 GOVERNOURS WAY, B",LOUISVILLE,40291,38.1697834,-85.60387876,26.0,,POINT (-85.60387876 38.1697834),,,,,,,,,
13329,2024-05-22 04:00:00,13617 PINNACLE GARDENS CIR,LOUISVILLE,40245,38.28676923,-85.50655254,19.0,,POINT (-85.50655254 38.28676923),,,,,,,,,
13330,2024-05-22 04:00:00,9504 AYLESBURY DR,ROLLING HILLS,40242,38.28413644,-85.5760829,7.0,,POINT (-85.5760829 38.28413644),,,,,,,,,
13331,2024-05-22 04:00:00,11801 DIODE CT,LOUISVILLE,40299,38.20088996,-85.5491723,11.0,,POINT (-85.5491723 38.20088996),,,,,,,,,
13332,2024-05-22 04:00:00,1913 HERR LN,LOUISVILLE,40222,38.27901764,-85.62208241,7.0,,POINT (-85.62208241 38.27901764),,,,,,,,,
13333,2024-05-22 04:00:00,"715 W WOODLAWN AVE, 5",LOUISVILLE,40215,38.1827146,-85.77424988,21.0,BEECHMONT,POINT (-85.77424988 38.1827146),78.0,79.0,79.0,6.0,BEECHMONT,40279693.3847,29071.6030981,6066389.4921875,11283.411717426
13334,2024-05-22 04:00:00,6311 OCHO RIOS CT,LOUISVILLE,40228,38.15535621,-85.64218453,2.0,,POINT (-85.64218453 38.15535621),,,,,,,,,
13335,2024-05-22 04:00:00,10011 OMAR KHAYYAM BLVD,LOUISVILLE,40272,38.10970798,-85.87520196,14.0,,POINT (-85.87520196 38.10970798),,,,,,,,,
13336,2024-05-22 04:00:00,1312 HULL ST,LOUISVILLE,40204,38.24873241,-85.72764064,9.0,IRISH HILL,POINT (-85.72764064 38.24873241),10.0,11.0,11.0,39.0,IRISH HILL,11140517.7247,24365.0362039,1680962.49609375,9459.94482947965
13337,2024-05-22 04:00:00,2418 BRIARGATE ST,LOUISVILLE,40216,38.17283342,-85.83851361,12.0,,POINT (-85.83851361 38.17283342),,,,,,,,,
13338,2024-05-22 04:00:00,5170 KEEGAN WAY,LOUISVILLE,40291,38.17182099,-85.5740322,20.0,,POINT (-85.5740322 38.17182099),,,,,,,,,
13339,2024-05-22 04:00:00,310 S BAYLY AVE,LOUISVILLE,40206,38.25158705,-85.69158287,9.0,CRESCENT HILL,POINT (-85.69158287 38.25158705),6.0,7.0,7.0,25.0,CRESCENT HILL,53000666.3014,35485.1338797,7998139.43359375,13773.826310504
13340,2024-05-22 04:00:00,4527 SHELVIS DR,LOUISVILLE,40216,38.18721356,-85.8399914,1.0,,POINT (-85.8399914 38.18721356),,,,,,,,,
13341,2024-05-22 04:00:00,2777 MAPLE RD,LOUISVILLE,40205,38.24135393,-85.68963431,8.0,CHEROKEE SENECA,POINT (-85.68963431 38.24135393),22.0,23.0,23.0,19.0,CHEROKEE SENECA,36710744.6034,38885.9639641,5537344.75,15095.2080555077
13342,2024-05-22 04:00:00,4604 DEEPWOOD CT,GREEN SPRING,40241,38.31562449,-85.61780482,16.0,,POINT (-85.61780482 38.31562449),,,,,,,,,
13343,2024-05-22 04:00:00,1300 LONG RIDGE TRCE,LOUISVILLE,40245,38.25188984,-85.41550073,20.0,,POINT (-85.41550073 38.25188984),,,,,,,,,
13344,2024-05-22 04:00:00,1521 W JEFFERSON ST,LOUISVILLE,40203,38.25657535,-85.77610799,5.0,RUSSELL,POINT (-85.77610799 38.25657535),8.0,9.0,9.0,58.0,RUSSELL,39120816.5583,30140.1113728,5903448.6171875,11696.3609495239
13345,2024-05-22 04:00:00,4600 COFFEE TREE LN,LOUISVILLE,40299,38.18170669,-85.53714955,20.0,,POINT (-85.53714955 38.18170669),,,,,,,,,
13346,2024-05-22 04:00:00,1934 W JEFFERSON ST,LOUISVILLE,40203,38.25651175,-85.78365244,4.0,RUSSELL,POINT (-85.78365244 38.25651175),8.0,9.0,9.0,58.0,RUSSELL,39120816.5583,30140.1113728,5903448.6171875,11696.3609495239
13347,2024-05-21 04:00:00,"570 S 4TH ST, 101",LOUISVILLE,40202,38.24914263,-85.75806808,4.0,CENTRAL BUSINESS DISTRICT,POINT (-85.75806808 38.24914263),7.0,8.0,8.0,17.0,CENTRAL BUSINESS DISTRICT,33029827.6262,27923.7528072,4984184.98046875,10844.9806632446
13348,2024-05-21 04:00:00,1839 FRANKFORT AVE,LOUISVILLE,40206,38.25774176,-85.71408429,9.0,CLIFTON,POINT (-85.71408429 38.25774176),9.0,10.0,10.0,22.0,CLIFTON,19009888.5274,17779.8130048,2868707.6328125,6903.68857888366
13349,2024-05-21 04:00:00,"4200 MEDALLION CT, 608",LOUISVILLE,40219,38.16573314,-85.68187515,2.0,,POINT (-85.68187515 38.16573314),,,,,,,,,
13350,2024-05-21 04:00:00,4615 LOWE RD,LOUISVILLE,40220,38.22344327,-85.60926123,18.0,,POINT (-85.60926123 38.22344327),,,,,,,,,
13351,2024-05-21 04:00:00,4714 FEGENBUSH LN,LOUISVILLE,40228,38.18196989,-85.6387882,2.0,,POINT (-85.6387882 38.18196989),,,,,,,,,
13352,2024-05-21 04:00:00,4800 FEGENBUSH LN,LOUISVILLE,40228,38.18160818,-85.63880304,2.0,,POINT (-85.63880304 38.18160818),,,,,,,,,
13353,2024-05-21 04:00:00,"4860 FEGENBUSH LN, 4",LOUISVILLE,40228,38.17979368,-85.63905454,2.0,,POINT (-85.63905454 38.17979368),,,,,,,,,
13354,2024-05-21 04:00:00,"3912 BARDSTOWN RD, 103",LOUISVILLE,40218,38.19457623,-85.65245736,10.0,,POINT (-85.65245736 38.19457623),,,,,,,,,
13355,2024-05-21 04:00:00,1009 AMBRIDGE DR,WINDY HILLS,40207,38.26685133,-85.62804819,7.0,,POINT (-85.62804819 38.26685133),,,,,,,,,
13356,2024-05-21 04:00:00,402 N HITE AVE,LOUISVILLE,40206,38.25936264,-85.69893938,4.0,CLIFTON HEIGHTS,POINT (-85.69893938 38.25936264),4.0,5.0,5.0,23.0,CLIFTON HEIGHTS,17858635.5349,19464.9334526,2695641.2109375,7556.79225326745
13357,2024-05-21 04:00:00,1526 S SHELBY ST,LOUISVILLE,40217,38.22400452,-85.74298513,15.0,MERRIWETHER,POINT (-85.74298513 38.22400452),41.0,42.0,42.0,59.0,MERRIWETHER,7249307.96687,11794.2004598,1093042.73046875,4581.27289938313
13358,2024-05-21 04:00:00,4209 TELOVI CT,LOUISVILLE,40241,38.30816426,-85.59690702,16.0,,POINT (-85.59690702 38.30816426),,,,,,,,,
13359,2024-05-21 04:00:00,7200 WESBORO RD,LOUISVILLE,40222,38.28072864,-85.6223852,7.0,,POINT (-85.6223852 38.28072864),,,,,,,,,
13360,2024-05-21 04:00:00,1118 BLACKTHORN RD,MIDDLETOWN,40299,38.22495704,-85.52391555,19.0,,POINT (-85.52391555 38.22495704),,,,,,,,,
